300
200
 26.000000	 22.984494	 20.205205	 17.655991	 15.330771	 13.223528	 11.328306	  9.639213	  8.150419	  6.856158	  5.750726	  4.828480	  4.083842	  3.511295	  3.105386	  2.860725	  2.771982	  2.833893	  3.041255	  3.388927	  3.871833	  4.484957	  5.223347	  6.082114	  7.056432	  8.141535	  9.332724	 10.625359	 12.014865	 13.496727	 15.066496	 16.719784	 18.452265	 20.259677	 22.137820	 24.082556	 26.089813	 28.155576	 30.275898	 32.446892	 34.664735	 36.925665	 39.225983	 41.562055	 43.930307	 46.327228	 48.749372	 51.193353	 53.655849	 56.133601	 58.623410	 61.122145	 63.626732	 66.134162	 68.641491	 71.145834	 73.644370	 76.134342	 78.613053	 81.077872	 83.526228	 85.955613	 88.363584	 90.747758	 93.105815	 95.435500	 97.734617	100.001037	102.232690	104.427570	106.583735	108.699303	110.772457	112.801441	114.784564	116.720195	118.606768	120.442777	122.226782	123.957402	125.633322	127.253289	128.816110	130.320658	131.765867	133.150734	134.474319	135.735744	136.934194	138.068918	139.139225	140.144489	141.084146	141.957694	142.764694	143.504770	144.177610	144.782961	145.320636	145.790511	146.192521	146.526667	146.793011	146.991680	147.122861	147.186805	147.183824	147.114297	146.978660	146.777416	146.511129	146.180425	145.785995	145.328590	144.809025	144.228178	143.586989	142.886462	142.127660	141.311714	140.439814	139.513214	138.533230	137.501240	136.418688	135.287077	134.107974	132.883010	131.613876	130.302328	128.950183	127.559323	126.131690	124.669291	123.174193	121.648529	120.094491	118.514338	116.910387	115.285022	113.640686	111.979887	110.305196	108.619244	106.924728	105.224406	103.521097	101.817686	100.117120	 98.422405	 96.736616	 95.062884	 93.404408	 91.764447	 90.146324	 88.553422	 86.989190	 85.457139	 83.960840	 82.503931	 81.090109	 79.723135	 78.406832	 77.145089	 75.941853	 74.801136	 73.727013	 72.723622	 71.795161	 70.945893	 70.180144	 69.502302	 68.916816	 68.428201	 68.041033	 67.759949	 67.589652	 67.534905	 67.600534	 67.791431	 68.112545	 68.568893	 69.165551	 69.907661	 70.800423	 71.849105	 73.059034	 74.435600	 75.984259	 77.710525	 79.619977	 81.718258	 84.011072	 86.504185	 89.203427	 92.114691	 95.243931	 98.597165	102.180474	106.000000	
 25.887123	 22.837341	 20.023950	 17.440806	 15.081829	 12.941002	 11.012369	  9.290039	  7.768180	  6.441028	  5.302876	  4.348084	  3.571073	  2.966326	  2.528391	  2.251875	  2.131451	  2.161854	  2.337881	  2.654391	  3.106307	  3.688615	  4.396362	  5.224659	  6.168679	  7.223658	  8.384895	  9.647752	 11.007652	 12.460082	 14.000591	 15.624792	 17.328359	 19.107031	 20.956606	 22.872948	 24.851982	 26.889697	 28.982143	 31.125434	 33.315746	 35.549319	 37.822453	 40.131514	 42.472928	 44.843184	 47.238836	 49.656498	 52.092847	 54.544625	 57.008635	 59.481742	 61.960874	 64.443024	 66.925244	 69.404651	 71.878424	 74.343806	 76.798101	 79.238676	 81.662961	 84.068449	 86.452695	 88.813317	 91.147995	 93.454474	 95.730559	 97.974118	100.183084	102.355450	104.489274	106.582674	108.633833	110.640995	112.602469	114.516623	116.381893	118.196772	119.959819	121.669655	123.324963	124.924491	126.467047	127.951502	129.376791	130.741912	132.045923	133.287947	134.467170	135.582839	136.634264	137.620819	138.541940	139.397125	140.185935	140.907994	141.562990	142.150670	142.670847	143.123396	143.508254	143.825421	144.074959	144.256994	144.371715	144.419371	144.400276	144.314807	144.163402	143.946563	143.664853	143.318900	142.909393	142.437084	141.902788	141.307383	140.651810	139.937070	139.164230	138.334418	137.448825	136.508705	135.515373	134.470210	133.374656	132.230217	131.038459	129.801012	128.519569	127.195885	125.831777	124.429126	122.989876	121.516032	120.009663	118.472900	116.907937	115.317031	113.702501	112.066729	110.412159	108.741300	107.056721	105.361054	103.656996	101.947305	100.234800	 98.522366	 96.812950	 95.109558	 93.415265	 91.733202	 90.066568	 88.418622	 86.792686	 85.192145	 83.620447	 82.081102	 80.577683	 79.113826	 77.693229	 76.319654	 74.996923	 73.728924	 72.519606	 71.372979	 70.293120	 69.284164	 68.350312	 67.495827	 66.725033	 66.042319	 65.452135	 64.958994	 64.567472	 64.282208	 64.107904	 64.049323	 64.111291	 64.298699	 64.616499	 65.069704	 65.663394	 66.402706	 67.292846	 68.339077	 69.546728	 70.921190	 72.467917	 74.192425	 76.100292	 78.197160	 80.488734	 82.980780	 85.679129	 88.589672	 91.718364	 95.071223	 98.654330	102.473827	
 25.868341	 22.784399	 19.937020	 17.320062	 14.927444	 12.753148	 10.791219	  9.035766	  7.480958	  6.121029	  4.950273	  3.963051	  3.153782	  2.516950	  2.047103	  1.738848	  1.586858	  1.585868	  1.730675	  2.016138	  2.437180	  2.988786	  3.666005	  4.463946	  5.377784	  6.402754	  7.534155	  8.767348	 10.097758	 11.520870	 13.032235	 14.627465	 16.302233	 18.052279	 19.873401	 21.761464	 23.712391	 25.722172	 27.786857	 29.902561	 32.065458	 34.271789	 36.517855	 38.800019	 41.114710	 43.458416	 45.827691	 48.219148	 50.629467	 53.055387	 55.493711	 57.941305	 60.395099	 62.852082	 65.309308	 67.763895	 70.213021	 72.653929	 75.083922	 77.500368	 79.900698	 82.282403	 84.643039	 86.980224	 89.291639	 91.575027	 93.828194	 96.049008	 98.235402	100.385369	102.496967	104.568314	106.597592	108.583048	110.522987	112.415781	114.259862	116.053725	117.795930	119.485097	121.119909	122.699113	124.221519	125.685996	127.091481	128.436970	129.721523	130.944261	132.104371	133.201101	134.233759	135.201721	136.104421	136.941358	137.712093	138.416250	139.053516	139.623641	140.126435	140.561774	140.929594	141.229897	141.462744	141.628261	141.726636	141.758120	141.723027	141.621731	141.454672	141.222352	140.925335	140.564247	140.139779	139.652681	139.103770	138.493923	137.824079	137.095243	136.308479	135.464916	134.565745	133.612220	132.605657	131.547434	130.438995	129.281842	128.077544	126.827731	125.534093	124.198388	122.822432	121.408106	119.957353	118.472180	116.954654	115.406908	113.831135	112.229591	110.604596	108.958532	107.293844	105.613039	103.918687	102.213421	100.499937	 98.780991	 97.059406	 95.338064	 93.619913	 91.907959	 90.205277	 88.514998	 86.840321	 85.184505	 83.550872	 81.942807	 80.363757	 78.817234	 77.306810	 75.836121	 74.408865	 73.028803	 71.699759	 70.425619	 69.210333	 68.057912	 66.972431	 65.958027	 65.018899	 64.159311	 63.383588	 62.696117	 62.101349	 61.603797	 61.208037	 60.918709	 60.740512	 60.678212	 60.736635	 60.920670	 61.235269	 61.685447	 62.276282	 63.012914	 63.900545	 64.944441	 66.149930	 67.522403	 69.067313	 70.790177	 72.696574	 74.792145	 77.082594	 79.573689	 82.271259	 85.181196	 88.309455	 91.662055	 95.245075	 99.064659	
 25.941835	 22.823847	 19.942596	 17.291938	 14.865794	 12.658145	 10.663036	  8.874575	  7.286932	  5.894341	  4.691097	  3.671559	  2.830147	  2.161346	  1.659701	  1.319823	  1.136383	  1.104115	  1.217816	  1.472347	  1.862630	  2.383650	  3.030456	  3.798157	  4.681928	  5.677004	  6.778684	  7.982328	  9.283363	 10.677273	 12.159608	 13.725981	 15.372066	 17.093601	 18.886386	 20.746284	 22.669220	 24.651182	 26.688222	 28.776453	 30.912050	 33.091254	 35.310366	 37.565749	 39.853832	 42.171104	 44.514116	 46.879485	 49.263887	 51.664064	 54.076818	 56.499015	 58.927584	 61.359516	 63.791864	 66.221746	 68.646340	 71.062888	 73.468695	 75.861128	 78.237616	 80.595654	 82.932796	 85.246659	 87.534925	 89.795337	 92.025701	 94.223886	 96.387823	 98.515507	100.604993	102.654402	104.661916	106.625779	108.544300	110.415847	112.238855	114.011819	115.733296	117.401909	119.016340	120.575336	122.077706	123.522321	124.908116	126.234089	127.499298	128.702866	129.843979	130.921883	131.935890	132.885373	133.769767	134.588571	135.341347	136.027717	136.647370	137.200053	137.685579	138.103823	138.454722	138.738275	138.954547	139.103661	139.185806	139.201232	139.150254	139.033247	138.850651	138.602965	138.290756	137.914648	137.475333	136.973562	136.410151	135.785976	135.101978	134.359160	133.558587	132.701389	131.788755	130.821940	129.802260	128.731093	127.609883	126.440133	125.223410	123.961344	122.655627	121.308016	119.920327	118.494441	117.032301	115.535913	114.007347	112.448732	110.862263	109.250197	107.614853	105.958613	104.283921	102.593286	100.889276	 99.174525	 97.451729	 95.723645	 93.993094	 92.262960	 90.536188	 88.815788	 87.104831	 85.406452	 83.723847	 82.060276	 80.419060	 78.803586	 77.217301	 75.663715	 74.146401	 72.668994	 71.235194	 69.848760	 68.513518	 67.233353	 66.012215	 64.854114	 63.763127	 62.743389	 61.799101	 60.934526	 60.153987	 59.461875	 58.862638	 58.360790	 57.960908	 57.667630	 57.485656	 57.419752	 57.474744	 57.655521	 57.967036	 58.414302	 59.002398	 59.736463	 60.621701	 61.663377	 62.866819	 64.237417	 65.780626	 67.501962	 69.407004	 71.501392	 73.790832	 76.281090	 78.977996	 81.887443	 85.015385	 88.367840	 91.950888	 95.770673	
 26.105796	 22.953878	 20.038870	 17.354628	 14.895072	 12.654184	 10.626010	  8.804657	  7.184295	  5.759157	  4.523540	  3.471801	  2.598361	  1.897706	  1.364379	  0.992992	  0.778216	  0.714785	  0.797497	  1.021211	  1.380850	  1.871399	  2.487907	  3.225484	  4.079302	  5.044599	  6.116672	  7.290884	  8.562658	  9.927481	 11.380902	 12.918534	 14.536051	 16.229190	 17.993753	 19.825601	 21.720660	 23.674919	 25.684428	 27.745301	 29.853714	 32.005907	 34.198179	 36.426897	 38.688487	 40.979439	 43.296304	 45.635699	 47.994301	 50.368849	 52.756149	 55.153064	 57.556524	 59.963519	 62.371104	 64.776396	 67.176572	 69.568876	 71.950611	 74.319146	 76.671910	 79.006395	 81.320157	 83.610814	 85.876046	 88.113598	 90.321274	 92.496945	 94.638540	 96.744055	 98.811545	100.839132	102.824995	104.767382	106.664598	108.515015	110.317065	112.069243	113.770109	115.418282	117.012447	118.551350	120.033799	121.458668	122.824889	124.131460	125.377440	126.561953	127.684183	128.743378	129.738849	130.669968	131.536172	132.336958	133.071889	133.740588	134.342742	134.878099	135.346473	135.747737	136.081828	136.348748	136.548558	136.681384	136.747414	136.746899	136.680152	136.547549	136.349529	136.086593	135.759306	135.368295	134.914248	134.397919	133.820122	133.181734	132.483697	131.727012	130.912746	130.042027	129.116046	128.136056	127.103374	126.019379	124.885513	123.703280	122.474247	121.200044	119.882364	118.522961	117.123654	115.686323	114.212911	112.705425	111.165932	109.596564	107.999515	106.377041	104.731463	103.065161	101.380582	 99.680231	 97.966679	 96.242558	 94.510565	 92.773458	 91.034056	 89.295244	 87.559968	 85.831236	 84.112121	 82.405756	 80.715338	 79.044127	 77.395445	 75.772677	 74.179270	 72.618736	 71.094647	 69.610638	 68.170409	 66.777719	 65.436394	 64.150318	 62.923443	 61.759778	 60.663399	 59.638443	 58.689110	 57.819662	 57.034424	 56.337785	 55.734195	 55.228166	 54.824277	 54.527163	 54.341528	 54.272136	 54.323812	 54.501446	 54.809990	 55.254460	 55.839932	 56.571546	 57.454506	 58.494077	 59.695586	 61.064426	 62.606049	 64.325971	 66.229772	 68.323094	 70.611639	 73.101176	 75.797534	 78.706605	 81.834345	 85.186770	 88.769962	 92.590063	
 26.358429	 23.172696	 20.224045	 17.506334	 15.013482	 12.739471	 10.678347	  8.824216	  7.171250	  5.713681	  4.445805	  3.361981	  2.456629	  1.724233	  1.159341	  0.756560	  0.510563	  0.416084	  0.467921	  0.660934	  0.990044	  1.450238	  2.036562	  2.744129	  3.568111	  4.503743	  5.546326	  6.691219	  7.933848	  9.269699	 10.694321	 12.203327	 13.792390	 15.457250	 17.193705	 18.997619	 20.864917	 22.791587	 24.773681	 26.807311	 28.888655	 31.013950	 33.179499	 35.381667	 37.616879	 39.881626	 42.172460	 44.485996	 46.818911	 49.167947	 51.529906	 53.901655	 56.280121	 58.662295	 61.045232	 63.426048	 65.801923	 68.170097	 70.527877	 72.872628	 75.201781	 77.512829	 79.803327	 82.070892	 84.313206	 86.528012	 88.713116	 90.866387	 92.985756	 95.069217	 97.114827	 99.120706	101.085035	103.006059	104.882087	106.711488	108.492695	110.224203	111.904572	113.532421	115.106435	116.625360	118.088004	119.493240	120.840002	122.127287	123.354155	124.519727	125.623190	126.663791	127.640840	128.553710	129.401839	130.184723	130.901924	131.553066	132.137836	132.655983	133.107319	133.491718	133.809118	134.059519	134.242983	134.359636	134.409666	134.393324	134.310923	134.162839	133.949511	133.671440	133.329191	132.923390	132.454728	131.923955	131.331888	130.679403	129.967441	129.197005	128.369161	127.485036	126.545822	125.552773	124.507204	123.410496	122.264089	121.069488	119.828261	118.542036	117.212507	115.841428	114.430618	112.981957	111.497389	109.978918	108.428614	106.848608	105.241094	103.608328	101.952631	100.276383	 98.582030	 96.872078	 95.149099	 93.415725	 91.674650	 89.928634	 88.180497	 86.433123	 84.689457	 82.952509	 81.225349	 79.511114	 77.812998	 76.134262	 74.478228	 72.848281	 71.247869	 69.680502	 68.149753	 66.659257	 65.212714	 63.813883	 62.466590	 61.174719	 59.942221	 58.773108	 57.671453	 56.641393	 55.687130	 54.812924	 54.023102	 53.322051	 52.714223	 52.204129	 51.796347	 51.495514	 51.306332	 51.233566	 51.282041	 51.456648	 51.762337	 52.204125	 52.787088	 53.516367	 54.397164	 55.434744	 56.634437	 58.001633	 59.541785	 61.260409	 63.163085	 65.255454	 67.543220	 70.032151	 72.728076	 75.636887	 78.764539	 82.117050	 85.700500	 89.521033	
 26.697950	 23.478517	 20.496340	 17.745274	 15.219241	 12.912222	 10.818263	  8.931470	  7.246014	  5.756129	  4.456110	  3.340315	  2.403166	  1.639146	  1.042802	  0.608743	  0.331640	  0.206229	  0.227306	  0.389732	  0.688429	  1.118381	  1.674638	  2.352310	  3.146570	  4.052654	  5.065861	  6.181551	  7.395150	  8.702144	 10.098082	 11.578576	 13.139302	 14.775996	 16.484459	 18.260553	 20.100205	 21.999402	 23.954196	 25.960699	 28.015088	 30.113602	 32.252543	 34.428274	 36.637224	 38.875881	 41.140798	 43.428591	 45.735936	 48.059574	 50.396308	 52.743005	 55.096592	 57.454060	 59.812464	 62.168921	 64.520608	 66.864769	 69.198707	 71.519790	 73.825448	 76.113174	 78.380522	 80.625111	 82.844622	 85.036798	 87.199445	 89.330431	 91.427688	 93.489211	 95.513055	 97.497341	 99.440251	101.340029	103.194983	105.003483	106.763962	108.474916	110.134902	111.742543	113.296521	114.795583	116.238537	117.624256	118.951674	120.219788	121.427657	122.574404	123.659215	124.681336	125.640079	126.534817	127.364984	128.130081	128.829668	129.463369	130.030870	130.531922	130.966335	131.333984	131.634808	131.868805	132.036038	132.136634	132.170779	132.138725	132.040785	131.877335	131.648814	131.355723	130.998627	130.578152	130.094988	129.549888	128.943665	128.277198	127.551427	126.767355	125.926047	125.028632	124.076301	123.070307	122.011967	120.902660	119.743828	118.536974	117.283667	115.985536	114.644273	113.261634	111.839436	110.379560	108.883949	107.354610	105.793610	104.203081	102.585217	100.942274	 99.276573	 97.590494	 95.886482	 94.167046	 92.434754	 90.692241	 88.942200	 87.187391	 85.430633	 83.674811	 81.922871	 80.177821	 78.442734	 76.720742	 75.015044	 73.328898	 71.665628	 70.028617	 68.421315	 66.847230	 65.309935	 63.813068	 62.360326	 60.955469	 59.602323	 58.304772	 57.066767	 55.892320	 54.785503	 53.750456	 52.791377	 51.912529	 51.118238	 50.412891	 49.800939	 49.286895	 48.875335	 48.570898	 48.378285	 48.302260	 48.347650	 48.519343	 48.822294	 49.261515	 49.842084	 50.569142	 51.447891	 52.483597	 53.681588	 55.047254	 56.586050	 58.303492	 60.205158	 62.296690	 64.583792	 67.072232	 69.767838	 72.676504	 75.804184	 79.156896	 82.740720	 86.561799	
 27.122588	 23.869570	 20.853981	 18.069677	 15.510578	 13.170666	 11.043986	  9.124646	  7.406817	  5.884730	  4.552683	  3.405033	  2.436201	  1.640672	  1.012992	  0.547769	  0.239676	  0.083448	  0.073880	  0.205835	  0.474233	  0.874060	  1.400364	  2.048256	  2.812909	  3.689560	  4.673505	  5.760108	  6.944792	  8.223044	  9.590413	 11.042512	 12.575014	 14.183658	 15.864244	 17.612635	 19.424755	 21.296594	 23.224202	 25.203693	 27.231243	 29.303091	 31.415538	 33.564949	 35.747751	 37.960434	 40.199550	 42.461713	 44.743603	 47.041958	 49.353583	 51.675343	 54.004166	 56.337044	 58.671030	 61.003241	 63.330857	 65.651119	 67.961331	 70.258861	 72.541139	 74.805658	 77.049972	 79.271700	 81.468523	 83.638183	 85.778487	 87.887304	 89.962565	 92.002264	 94.004459	 95.967267	 97.888872	 99.767519	101.601514	103.389228	105.129095	106.819609	108.459329	110.046876	111.580933	113.060247	114.483626	115.849944	117.158132	118.407190	119.596177	120.724214	121.790487	122.794245	123.734796	124.611515	125.423838	126.171262	126.853350	127.469724	128.020072	128.504143	128.921749	129.272764	129.557126	129.774835	129.925952	130.010605	130.028981	129.981330	129.867966	129.689265	129.445666	129.137671	128.765843	128.330809	127.833259	127.273946	126.653683	125.973349	125.233884	124.436290	123.581634	122.671044	121.705710	120.686887	119.615891	118.494100	117.322958	116.103967	114.838695	113.528772	112.175891	110.781806	109.348336	107.877360	106.370823	104.830729	103.259149	101.658212	100.030113	 98.377108	 96.701518	 95.005723	 93.292168	 91.563362	 89.821873	 88.070335	 86.311444	 84.547956	 82.782693	 81.018539	 79.258439	 77.505403	 75.762502	 74.032870	 72.319705	 70.626265	 68.955873	 67.311913	 65.697835	 64.117147	 62.573424	 61.070299	 59.611473	 58.200706	 56.841822	 55.538706	 54.295309	 53.115643	 52.003780	 50.963860	 50.000081	 49.116706	 48.318061	 47.608533	 46.992572	 46.474693	 46.059471	 45.751544	 45.555615	 45.476447	 45.518866	 45.687762	 45.988088	 46.424857	 47.003148	 47.728100	 48.604917	 49.638863	 50.835267	 52.199520	 53.737075	 55.453449	 57.354220	 59.445030	 61.731583	 64.219647	 66.915050	 69.823686	 72.951508	 76.304536	 79.888849	 83.710590	
 27.630585	 24.344097	 21.295211	 18.477783	 15.885733	 13.513043	 11.353759	  9.401987	  7.651898	  6.097726	  4.733765	  3.554375	  2.553976	  1.727053	  1.068151	  0.571880	  0.232912	  0.045981	  0.005885	  0.107483	  0.345697	  0.715514	  1.211981	  1.830208	  2.565370	  3.412701	  4.367502	  5.425132	  6.581016	  7.830641	  9.169556	 10.593374	 12.097768	 13.678478	 15.331302	 17.052103	 18.836808	 20.681403	 22.581941	 24.534535	 26.535361	 28.580657	 30.666726	 32.789932	 34.946702	 37.133525	 39.346955	 41.583605	 43.840154	 46.113342	 48.399972	 50.696910	 53.001085	 55.309487	 57.619170	 59.927252	 62.230911	 64.527388	 66.813990	 69.088082	 71.347095	 73.588522	 75.809917	 78.008899	 80.183149	 82.330409	 84.448486	 86.535249	 88.588629	 90.606620	 92.587278	 94.528724	 96.429140	 98.286770	100.099922	101.866966	103.586335	105.256525	106.876093	108.443661	109.957912	111.417594	112.821514	114.168544	115.457619	116.687736	117.857954	118.967397	120.015248	121.000756	121.923232	122.782048	123.576640	124.306508	124.971211	125.570374	126.103684	126.570890	126.971803	127.306299	127.574314	127.775849	127.910967	127.979792	127.982513	127.919380	127.790708	127.596871	127.338310	127.015524	126.629080	126.179602	125.667781	125.094370	124.460182	123.766096	123.013052	122.202052	121.334163	120.410513	119.432292	118.400755	117.317217	116.183058	114.999720	113.768707	112.491586	111.169987	109.805602	108.400187	106.955559	105.473598	103.956250	102.405518	100.823471	 99.212242	 97.574023	 95.911072	 94.225707	 92.520311	 90.797329	 89.059268	 87.308697	 85.548250	 83.780622	 82.008571	 80.234918	 78.462547	 76.694403	 74.933496	 73.182897	 71.445739	 69.725221	 68.024602	 66.347203	 64.696411	 63.075672	 61.488497	 59.938458	 58.429192	 56.964398	 55.547835	 54.183328	 52.874763	 51.626089	 50.441318	 49.324525	 48.279847	 47.311483	 46.423696	 45.620812	 44.907217	 44.287364	 43.765764	 43.346995	 43.035694	 42.836564	 42.754367	 42.793931	 42.960145	 43.257961	 43.692394	 44.268521	 44.991483	 45.866482	 46.898784	 48.093716	 49.456670	 50.993100	 52.708521	 54.608512	 56.698715	 58.984835	 61.472637	 64.167953	 67.076673	 70.204754	 73.558213	 77.143130	 80.965648	
 28.220193	 24.900351	 21.818283	 18.967847	 16.342961	 13.937608	 11.745834	  9.761745	  7.979512	  6.393369	  4.997611	  3.786595	  2.754745	  1.896542	  1.206535	  0.679331	  0.309602	  0.092084	  0.021573	  0.092930	  0.301076	  0.640997	  1.107742	  1.696420	  2.402205	  3.220333	  4.146103	  5.174875	  6.302075	  7.523188	  8.833765	 10.229416	 11.705818	 13.258708	 14.883885	 16.577212	 18.334616	 20.152084	 22.025667	 23.951478	 25.925695	 27.944555	 30.004361	 32.101477	 34.232330	 36.393409	 38.581267	 40.792519	 43.023842	 45.271978	 47.533728	 49.805960	 52.085601	 54.369643	 56.655139	 58.939206	 61.219023	 63.491832	 65.754937	 68.005707	 70.241570	 72.460020	 74.658611	 76.834962	 78.986754	 81.111729	 83.207694	 85.272518	 87.304132	 89.300529	 91.259768	 93.179967	 95.059308	 96.896037	 98.688461	100.434949	102.133936	103.783916	105.383448	106.931152	108.425713	109.865877	111.250452	112.578311	113.848387	115.059678	116.211244	117.302206	118.331751	119.299125	120.203640	121.044668	121.821645	122.534071	123.181505	123.763572	124.279959	124.730414	125.114750	125.432842	125.684626	125.870102	125.989334	126.042447	126.029629	125.951130	125.807264	125.598407	125.324997	124.987537	124.586591	124.122785	123.596808	123.009414	122.361416	121.653694	120.887185	120.062895	119.181888	118.245292	117.254300	116.210163	115.114199	113.967788	112.772369	111.529449	110.240593	108.907433	107.531660	106.115029	104.659358	103.166529	101.638483	100.077228	 98.484831	 96.863424	 95.215200	 93.542417	 91.847394	 90.132513	 88.400217	 86.653016	 84.893479	 83.124238	 81.347989	 79.567490	 77.785562	 76.005089	 74.229016	 72.460353	 70.702170	 68.957603	 67.229847	 65.522164	 63.837874	 62.180363	 60.553078	 58.959531	 57.403293	 55.888001	 54.417352	 52.995109	 51.625094	 50.311194	 49.057359	 47.867600	 46.745991	 45.696669	 44.723836	 43.831752	 43.024744	 42.307198	 41.683567	 41.158363	 40.736161	 40.421601	 40.219385	 40.134275	 40.171098	 40.334745	 40.630167	 41.062379	 41.636458	 42.357544	 43.230840	 44.261613	 45.455189	 46.816959	 48.352378	 50.066961	 51.966288	 54.055999	 56.341800	 58.829457	 61.524800	 64.433720	 67.562174	 70.916179	 74.501815	 78.325225	
